record_id,release_tag,video_name,source_path_not_redistributed,source_exists_at_run,source_bytes,opencv_width,opencv_height,opencv_fps,opencv_frames,opencv_duration_seconds,sample_step_seconds,second,frame_index,roi,ocr_text,normalized_text,meter_label_candidate,candidate_rule,source_media_boundary
DOW-UAP-PR43,release-01,DOD_111689759.mp4,source-files-not-included/DOD_111689759.mp4,yes,9089058,1920,1080,29.970,352,11.745,30,0,0,center_reticle,"—r. wage 1? /oF -4-. split, * a te --. ry an “Ye 4” tome A as +4 °° Ping = ie. a ea, 7A a; Ea - - rae we} aon 4. aXe abe, Gr, -, aay te Cee *- een We SOR a ae tare 3S ay me: 7 “A ~~ we - . -«@ _- tea, Seno Fh aw we nae ~ ee — bias ah : Panes Pro we . ee, ae Oo -_—* ~—— tp ca ""tee ie —_— on _ tere etn ste -- ~~ e z a», ¢, ? a on. ee a oe, 2% 7 ns Jes yy A os tet? pated oe we - oe os ht ~ ee a Se - we a he i oY",R WAGE 1 OF 4 SPLIT A TE RY AN YE 4 TOME A AS 4 PING IE A EA 7A A EA RAE WE AON 4 AXE ABE GR AAY TE CEE EEN WE SOR A AE TARE 3S AY ME 7 A WE TEA SENO FH AW WE NAE EE BIAS AH PANES PRO WE EE AE OO TP CA TEE IE ON TERE ETN STE E Z A A ON EE A OE 2 7 NS JES YY A OS TET PATED OE WE OE OS HT EE A SE WE A HE I OY,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR43,release-01,DOD_111689759.mp4,source-files-not-included/DOD_111689759.mp4,yes,9089058,1920,1080,29.970,352,11.745,30,0,0,upper_display_strip,,,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR43,release-01,DOD_111689759.mp4,source-files-not-included/DOD_111689759.mp4,yes,9089058,1920,1080,29.970,352,11.745,30,0,0,lower_display_strip,"ae ae et a4 eee, . a re bee th si ep, = Ly ni +e Mae ar bat A haere day wo Moe -Stins reet Jed! o4 ot tae +5 aw own ~* “ort Ann a“? am +t at “.t eee ee eal aly oer vad Oo wart oy * of ee Fyep we toe sa, ~ piaeaunals cS my we io aN 7 “a oO ee ov Th 5 4, Py va es =. + ade ae whe. oa as “*ASy oe. X So ate e. at, aye ina ** . a8 v, a | crow gel ov —_—-, oy én - ~ Fyre, ew Fu ean oan ar ie®, ~f <av sr < md od any ye Pay Foe: ae aoe -e a vw. 5 Se ‘ee on io ory 4m arial oN, “y af Moe. or -~, ae - ak toe wan ve -@ . ar ed a Ps ed” eee owt LP a ee 2 ee ee eee we de bie ee 8 ee oe ee Me WNeee - = eae wa we ee ee Re - ml ee wee ee",AE AE ET A4 EEE A RE BEE TH SI EP LY NI E MAE AR BAT A HAERE DAY WO MOE STINS REET JED O4 OT TAE 5 AW OWN ORT ANN A AM T AT T EEE EE EAL ALY OER VAD OO WART OY OF EE FYEP WE TOE SA PIAEAUNALS CS MY WE IO AN 7 A OO EE OV TH 5 4 PY VA ES ADE AE WHE OA AS ASY OE X SO ATE E AT AYE INA A8 V A CROW GEL OV OY N FYRE EW FU EAN OAN AR IE F <AV SR < MD OD ANY YE PAY FOE AE AOE E A VW 5 SE EE ON IO ORY 4M ARIAL ON Y AF MOE OR AE AK TOE WAN VE AR ED A PS ED EEE OWT LP A EE 2 EE EE EEE WE DE BIE EE 8 EE OE EE ME WNEEE EAE WA WE EE EE RE ML EE WEE EE,yes,"(?<![A-Z0-9])(?:<\s*)?\d{1,3}\s*M\b|\bM\s*\d{1,3}(?![A-Z0-9])|(?<![A-Z0-9])SM(?![A-Z0-9])",source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR43,release-01,DOD_111689759.mp4,source-files-not-included/DOD_111689759.mp4,yes,9089058,1920,1080,29.970,352,11.745,30,0,0,right_display_strip,"> 2. 2a & o- a waewy at 57+ See an sae ue -° & ee : aa a ace ton, Atb ns. a t - en as ae <. —- or ae wet",2 2A O A WAEWY AT 57 SEE AN SAE UE EE AA A ACE TON ATB NS A T EN AS AE < OR AE WET,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR46,release-01,DOD_111689133.mp4,source-files-not-included/DOD_111689133.mp4,yes,3005135,1920,1080,30.000,296,9.867,30,0,0,center_reticle,"i= 7 a T, Oy - Mey wt -/ o € + ¢",I 7 A T OY MEY WT O,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR46,release-01,DOD_111689133.mp4,source-files-not-included/DOD_111689133.mp4,yes,3005135,1920,1080,30.000,296,9.867,30,0,0,upper_display_strip,,,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR46,release-01,DOD_111689133.mp4,source-files-not-included/DOD_111689133.mp4,yes,3005135,1920,1080,30.000,296,9.867,30,0,0,lower_display_strip,,,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR46,release-01,DOD_111689133.mp4,source-files-not-included/DOD_111689133.mp4,yes,3005135,1920,1080,30.000,296,9.867,30,0,0,right_display_strip,a,A,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR47,release-01,DOD_111689142.mp4,source-files-not-included/DOD_111689142.mp4,yes,15963093,1920,1080,30.000,3590,119.667,30,0,0,center_reticle,of 7,OF 7,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR47,release-01,DOD_111689142.mp4,source-files-not-included/DOD_111689142.mp4,yes,15963093,1920,1080,30.000,3590,119.667,30,0,0,upper_display_strip,,,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR47,release-01,DOD_111689142.mp4,source-files-not-included/DOD_111689142.mp4,yes,15963093,1920,1080,30.000,3590,119.667,30,0,0,lower_display_strip,,,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR47,release-01,DOD_111689142.mp4,source-files-not-included/DOD_111689142.mp4,yes,15963093,1920,1080,30.000,3590,119.667,30,0,0,right_display_strip,: |,,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR47,release-01,DOD_111689142.mp4,source-files-not-included/DOD_111689142.mp4,yes,15963093,1920,1080,30.000,3590,119.667,30,30,900,center_reticle,ob 7,OB 7,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR47,release-01,DOD_111689142.mp4,source-files-not-included/DOD_111689142.mp4,yes,15963093,1920,1080,30.000,3590,119.667,30,30,900,upper_display_strip,,,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR47,release-01,DOD_111689142.mp4,source-files-not-included/DOD_111689142.mp4,yes,15963093,1920,1080,30.000,3590,119.667,30,30,900,lower_display_strip,,,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR47,release-01,DOD_111689142.mp4,source-files-not-included/DOD_111689142.mp4,yes,15963093,1920,1080,30.000,3590,119.667,30,30,900,right_display_strip,,,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR47,release-01,DOD_111689142.mp4,source-files-not-included/DOD_111689142.mp4,yes,15963093,1920,1080,30.000,3590,119.667,30,60,1800,center_reticle,- or 7,OR 7,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR47,release-01,DOD_111689142.mp4,source-files-not-included/DOD_111689142.mp4,yes,15963093,1920,1080,30.000,3590,119.667,30,60,1800,upper_display_strip,|,,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR47,release-01,DOD_111689142.mp4,source-files-not-included/DOD_111689142.mp4,yes,15963093,1920,1080,30.000,3590,119.667,30,60,1800,lower_display_strip,,,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR47,release-01,DOD_111689142.mp4,source-files-not-included/DOD_111689142.mp4,yes,15963093,1920,1080,30.000,3590,119.667,30,60,1800,right_display_strip,,,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR47,release-01,DOD_111689142.mp4,source-files-not-included/DOD_111689142.mp4,yes,15963093,1920,1080,30.000,3590,119.667,30,90,2700,center_reticle,— 7,7,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR47,release-01,DOD_111689142.mp4,source-files-not-included/DOD_111689142.mp4,yes,15963093,1920,1080,30.000,3590,119.667,30,90,2700,upper_display_strip,,,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR47,release-01,DOD_111689142.mp4,source-files-not-included/DOD_111689142.mp4,yes,15963093,1920,1080,30.000,3590,119.667,30,90,2700,lower_display_strip,,,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR47,release-01,DOD_111689142.mp4,source-files-not-included/DOD_111689142.mp4,yes,15963093,1920,1080,30.000,3590,119.667,30,90,2700,right_display_strip,,,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR48,release-01,DOD_111689167.mp4,source-files-not-included/DOD_111689167.mp4,yes,116761162,1920,1080,30.000,2981,99.367,30,0,0,center_reticle,"Al wo. be? e ie Ave | Pe a— ye Ate 7 ¥- Se w@ewre y Xs. ad — 5 ° 0 OT, eek y ete y > ai 4, rey ¢r Ihe “4 —_* e a a Ca toe w. ra < oN pee aa ~~, ef bod 4£~ v, = of al 1 o- v ' 7 Ry | La , ‘eR » wa «ft wa mm) ee eR aes ea. 4 hal + 4 ing a? poh ee aw ‘1d a ee ae My ew _j",AL WO BE E IE AVE PE A YE ATE 7 SE W EWRE Y XS AD 5 0 OT EEK Y ETE Y AI 4 REY R IHE 4 E A A CA TOE W RA < ON PEE AA EF BOD 4 V OF AL 1 O V 7 RY LA ER WA FT WA MM EE ER AES EA 4 HAL 4 ING A POH EE AW 1D A EE AE MY EW J,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR48,release-01,DOD_111689167.mp4,source-files-not-included/DOD_111689167.mp4,yes,116761162,1920,1080,30.000,2981,99.367,30,0,0,upper_display_strip,_™,,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR48,release-01,DOD_111689167.mp4,source-files-not-included/DOD_111689167.mp4,yes,116761162,1920,1080,30.000,2981,99.367,30,0,0,lower_display_strip,"Toe et eer ie ‘~~ + | , - aie va sae airs Be 3a a ¢° ~~ & ee ox,” qt ie © . A 1 =: Ji retid oe ~ Se or jie. * + Aei a oh Ve. i. .<« ee {-F & _ C and ‘By yf gc - +” ot ay hast ry ul $ a tw 1 3f. fY eo ye Aon ve o ete -& oF tose Wp o wet Ve re vow o* LP ve te ec” aa, ow yw m4 rf ir a. ene ene cm =a e 2 4 Oe ww Page -",TOE ET EER IE AIE VA SAE AIRS BE 3A A EE OX QT IE A 1 JI RETID OE SE OR JIE AEI A OH VE I < EE F C AND BY YF GC OT AY HAST RY UL A TW 1 3F FY EO YE AON VE O ETE OF TOSE WP O WET VE RE VOW O LP VE TE EC AA OW YW M4 RF IR A ENE ENE CM A E 2 4 OE WW PAGE,yes,"(?<![A-Z0-9])(?:<\s*)?\d{1,3}\s*M\b|\bM\s*\d{1,3}(?![A-Z0-9])|(?<![A-Z0-9])SM(?![A-Z0-9])",source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR48,release-01,DOD_111689167.mp4,source-files-not-included/DOD_111689167.mp4,yes,116761162,1920,1080,30.000,2981,99.367,30,0,0,right_display_strip,i 4 a re o.° . Fe cry aa ae we Orne ‘i ae oy § ay whos hl] . wo “? ih $y oe os ~¢ Ly « - an fl e oa ‘,I 4 A RE O FE CRY AA AE WE ORNE I AE OY AY WHOS HL WO IH Y OE OS LY AN FL E OA,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR48,release-01,DOD_111689167.mp4,source-files-not-included/DOD_111689167.mp4,yes,116761162,1920,1080,30.000,2981,99.367,30,30,900,center_reticle,veg ee Om y +d pres a” 4! a ' LP eas ° wo et wf =f oo t~ ~$ ‘ety La] 1. im A -@ e br. eee Per a a eG 4 - yt vr a7 few wn «2 or - (a 7% ry t 4,VEG EE OM Y D PRES A 4 A LP EAS WO ET WF F OO T ETY LA 1 IM A E BR EEE PER A A EG 4 YT VR A7 FEW WN 2 OR A 7 RY T 4,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR48,release-01,DOD_111689167.mp4,source-files-not-included/DOD_111689167.mp4,yes,116761162,1920,1080,30.000,2981,99.367,30,30,900,upper_display_strip,‘| = e,E,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR48,release-01,DOD_111689167.mp4,source-files-not-included/DOD_111689167.mp4,yes,116761162,1920,1080,30.000,2981,99.367,30,30,900,lower_display_strip,ei ae wt a “e - . CA: 7s ~~! ett fa 'e te ae Nw? La st ® . an < Heat etanpllg Ry. —,EI AE WT A E CA 7S ETT FA E TE AE NW LA ST AN < HEAT ETANPLLG RY,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR48,release-01,DOD_111689167.mp4,source-files-not-included/DOD_111689167.mp4,yes,116761162,1920,1080,30.000,2981,99.367,30,30,900,right_display_strip,"i —| . a 9%, ~ w aa) ty x. vy ~~ 2 aa a > ie... ~",I A 9 W AA TY X VY 2 AA A IE,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR48,release-01,DOD_111689167.mp4,source-files-not-included/DOD_111689167.mp4,yes,116761162,1920,1080,30.000,2981,99.367,30,60,1800,center_reticle,"eo St - - ™y an) uf + + Baga Pry ey o” id - 7 oom els * wary Wee Cs ae + | ve. a p>. po. (ths me Ss ny +m ae ae) ""a -e v4 a Py oben oo - ar re ve pws via a. ta woe he -$3 wi”? Ue | * + ‘ey . yb — * ~ at e-* mee, 5 Edy § x. ta?",EO ST Y AN UF BAGA PRY EY O ID 7 OOM ELS WARY WEE CS AE VE A P PO THS ME SS NY M AE AE A E V4 A PY OBEN OO AR RE VE PWS VIA A TA WOE HE 3 WI UE EY YB AT E MEE 5 EDY X TA,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR48,release-01,DOD_111689167.mp4,source-files-not-included/DOD_111689167.mp4,yes,116761162,1920,1080,30.000,2981,99.367,30,60,1800,upper_display_strip,__™,,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR48,release-01,DOD_111689167.mp4,source-files-not-included/DOD_111689167.mp4,yes,116761162,1920,1080,30.000,2981,99.367,30,60,1800,lower_display_strip,oe . se +e oe * 8 — os ree “etait tte tpernalinteece en ~~? a lle anemmenimen liadinete teenie! tates Cae 0 aoe A ee be te os,OE SE E OE 8 OS REE ETAIT TTE TPERNALINTEECE EN A LLE ANEMMENIMEN LIADINETE TEENIE TATES CAE 0 AOE A EE BE TE OS,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR48,release-01,DOD_111689167.mp4,source-files-not-included/DOD_111689167.mp4,yes,116761162,1920,1080,30.000,2981,99.367,30,60,1800,right_display_strip,"% ya! oe ty ot & te >: ra Fj - . a al ee} wen - ~4 vw a"" + Pe or",YA OE TY OT TE RA FJ A AL EE WEN 4 VW A PE OR,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR48,release-01,DOD_111689167.mp4,source-files-not-included/DOD_111689167.mp4,yes,116761162,1920,1080,30.000,2981,99.367,30,90,2700,center_reticle,"atyd ee é % ° we : a cr we @ Sa oo oa *¥ é ‘ -,@ Ws oe ~ ve ate --— i a’ wy ws > . “tb yW fad m4 a 4 5 hl a a * a * ry At ot +f ¥ VF oe wile ot wr ‘ ¥ “¢ ae a teh TY / wee % «",ATYD EE WE A CR WE SA OO OA WS OE VE ATE I A WY WS TB YW FAD M4 A 4 5 HL A A A RY AT OT F VF OE WILE OT WR AE A TEH TY WEE,yes,"(?<![A-Z0-9])(?:<\s*)?\d{1,3}\s*M\b|\bM\s*\d{1,3}(?![A-Z0-9])|(?<![A-Z0-9])SM(?![A-Z0-9])",source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR48,release-01,DOD_111689167.mp4,source-files-not-included/DOD_111689167.mp4,yes,116761162,1920,1080,30.000,2981,99.367,30,90,2700,upper_display_strip,EE - ame OO a 1 —— -—--7-o Po 74 pean va =~ re wey ote it Pp ‘~ re o* uf,EE AME OO A 1 7 O PO 74 PEAN VA RE WEY OTE IT PP RE O UF,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR48,release-01,DOD_111689167.mp4,source-files-not-included/DOD_111689167.mp4,yes,116761162,1920,1080,30.000,2981,99.367,30,90,2700,lower_display_strip,ae a ot . ®t ad gt +4 es ver she vont +. ‘& ow te - ha abkne th * bal oft we .* Woe ma Ma) + %. La —-,AE A OT T AD GT 4 ES VER SHE VONT OW TE HA ABKNE TH BAL OFT WE WOE MA MA LA,no,,source MP4 retained outside Git; OCR text only committed
DOW-UAP-PR48,release-01,DOD_111689167.mp4,source-files-not-included/DOD_111689167.mp4,yes,116761162,1920,1080,30.000,2981,99.367,30,90,2700,right_display_strip,” ‘ ~] Ns / pal,NS PAL,no,,source MP4 retained outside Git; OCR text only committed
